@relation WDF

@attribute ProfileID numeric
@attribute floor_area numeric
@attribute monthly_income numeric
@attribute total_residents numeric
@attribute roof_material_ENC numeric
@attribute water_access_ENC numeric
@attribute wall_material_ENC numeric
@attribute years_electrified numeric
@attribute AMC_winter numeric
@attribute AMC_yearly numeric
@attribute sigma1 numeric
@attribute sigma2 numeric
@attribute mu1 numeric
@attribute A1 numeric
@attribute sigma3 numeric
@attribute sigma4 numeric
@attribute mu2 numeric
@attribute A2 numeric

@data
12006637,101,1760.2,2,4,2,4,17,394.663379,246.560947,0.97561,1.515152,6,2.621789,2.4,1.449275,19,3.093231
12006646,16,1913.27,3,4,2,4,2,381.237353,215.396249,0.583942,1.666667,5,2.864458,1.538462,2.622951,16,4.896787
12006650,17,816.33,6,4,2,4,17,340.506044,205.372727,0.533333,1,6,1.396951,2.424242,4.615385,15,2.86129
12006659,225,6377.55,1,4,2,6,1,1357.227725,835.177894,1.515152,1.149425,6,9.050855,1.702128,2.4,18,11.891667
12006672,29,255.1,0,4,2,1,7,467.050228,330.89953,1.388889,0.666667,6,3.097024,3.414634,2.028986,17,4.341919
12006676,81,2602.04,5,7,2,6,17,366.809033,235.796943,0.833333,0.821918,6,2.556151,3.255814,1.714286,18,4.273016
12006680,47,2576.53,3,7,2,6,1,170.367499,137.325149,1.632653,0.06263,6,1.364103,1.904762,2,18,2.338462
12006711,71,4158.16,10,4,2,6,17,548.531727,327.271613,1.012658,1.818182,6,4.602745,1.538462,1.445783,18,6.166471
12006715,96,8928.57,1,0,2,2,10,293.305219,197.412884,0.888889,2.051282,6,1.821569,2.083333,1.348315,18,3.905294
12006737,43,357.14,8,4,2,4,17,1230.206017,745.626115,1.492537,1.22449,6,7.402353,3.589744,2.068966,18,9.752778
12006741,60,7653.06,3,4,2,6,17,317.307978,215.530552,1.428571,0.615385,7,2.044715,2.051282,2.857143,18,2.713821
12006767,116,1530.61,6,7,2,6,17,600.036258,460.792334,1.081081,1.111111,7,2.512757,1.034483,2.258065,17,4.894033
12006789,59,357.14,2,4,2,6,17,492.735956,311.257327,1.764706,1.6,6,2.209675,1.971831,2.181818,18,2.999598
12006793,68,357.14,5,4,2,3,17,463.851352,286.209992,0.652174,1.612903,5,2.368164,1.764706,2.4,15,2.762486
12006815,19,1530.61,2,4,2,4,15,343.707739,223.550208,1.6,1.538462,8,2.172024,2.666667,3.333333,15,3.405249
12006854,98,2270.41,5,4,2,1,17,351.348721,247.320992,0.895522,1.304348,6,1.742517,2.318841,2.181818,18,3.184553
12006858,156,3469.39,11,7,2,1,17,803.180738,587.584152,2,2.702703,9,4.993496,2.380952,1.73913,18,9.379065
12006867,9,1275.51,2,4,2,4,5,254.118123,151.927318,0.530973,0.666667,6,1.400694,0.895522,2.622951,16,2.521285
12006871,30,1530.61,3,4,2,1,17,204.971426,98.435456,1.666667,1.176471,7,1.188272,2.051282,1.237113,18,1.601646
12006880,20,3061.22,2,4,2,4,16,171.889776,125.213454,1.666667,0.666667,6,0.640254,2.033898,1.411765,18,2.127984
12006893,82,3571.43,2,0,2,1,17,451.082129,276.813916,1.333333,2.051282,7,3.354217,2.564103,4.186047,15,4.146422
12006897,64,4821.43,2,0,3,1,40,471.413149,295.727269,0.446927,1.234568,5,7.320883,0.585366,1.707317,17,7.900201
12006910,80,2806.12,1,0,2,6,17,105.204976,71.714998,0.006025,1.081081,9,0.133198,1.538462,2.564103,18,1.073695
12006919,24,1913.27,1,0,2,6,1,165.751878,91.07444,2.051282,1.538462,8,0.921705,2.051282,2.545455,17,1.555039
12007010,42,255.1,3,4,2,6,3,440.079313,321.667638,0.909091,1.538462,6,3.042308,2.5,0.531915,19,1.347436
12007014,72,1071.43,8,4,2,6,11,395.030165,197.132184,2.040816,0.666667,6,2.569444,1.428571,1.73913,18,4.908077
12007023,84,765.31,3,4,2,1,1,132.866126,81.8852,1.538462,1.090909,7,1.005285,1.025641,1.666667,17,2.174458
12007027,47,2806.12,1,4,2,6,11,223.471307,139.144725,1.25,3.333333,6,2.973374,1.632653,2.916667,17,2.360705
12007031,39,3163.27,6,4,2,1,10,475.123506,301.207557,1.263158,1.333333,6,3.759959,0.857143,1.935484,17,6.354133
12007040,107,2563.78,5,4,2,1,8,341.591657,195.909201,1.290323,0.952381,6,2.507229,1.923077,1.263158,18,5.719779
12007062,185,637.76,1,4,2,2,11,170.595681,130.431967,0.008033,1.538462,6,0.462851,0.740741,1.967213,18,2.058635
12007075,152,12512.76,10,4,2,1,11,106.14921,107.525708,2.564103,0.597015,6,1.394177,2.413793,2.941176,19,0.974699
12007083,38,1530.61,5,4,2,1,11,74.849514,73.619796,0.689655,1.538462,5,0.389357,1.025641,1.518987,18,0.431325
12007101,95,1428.57,8,4,2,1,11,121.807941,95.3019,0.714286,1.481481,6,1.729065,1.025641,1.445783,18,2.296138
12007105,20,0,1,4,0,6,11,233.844949,142.472682,1.481481,1.025641,10,0.40752,2.413793,1.967213,18,2.242073
12007109,63,1887.76,2,0,2,2,9,168.143984,100.925848,2.033898,0.512821,6,0.819919,2.285714,2.222222,18,1.480227
12007118,169,2270.41,6,4,2,1,20,395.424199,271.232697,1.428571,1.538462,7,0.941772,0.869565,1.428571,18,3.817229
12007144,85,1403.06,0,4,2,1,7,190.830967,111.369029,0.533333,0.701754,6,1.151899,1.714286,1.578947,17,1.575422
12007153,46,2551.02,4,4,2,1,16,107.969251,103.355612,0.759494,0.882353,6,0.728903,0.720721,2.222222,18,1.615612
12007157,122,2244.9,3,4,2,6,9,168.491354,95.313796,3.5,1.95122,10,0.999786,1.176471,2.622951,16,1.552778
12007170,61,2244.9,3,4,2,6,11,218.71639,137.061641,0.010042,1.333333,6,1.420253,1.875,1.428571,17,3.05211
12007174,32,255.1,1,4,2,6,11,165.544097,60.617907,1.509434,1.538462,7,1.1,0.909091,1.875,18,3.808859
12007179,90,2168.37,1,4,2,1,15,140.876959,104.751982,0.006025,0.416667,4,0.908635,0.865385,1.842105,17,1.889157
12007183,79,994.9,5,4,2,1,5,259.121211,173.993075,0.518135,0.606061,6,2.636546,2.564103,0.991736,18,3.268072
12007187,65,1530.61,1,4,2,1,10,167.916811,106.548333,1.587302,1.304348,9,1.014659,1.860465,2.307692,18,1.576205
12007192,86,2397.96,3,4,2,6,11,188.857411,85.687806,0.769231,2.222222,5,2.068776,1.73913,1.363636,18,3.863572
12007196,35,0,0,4,2,6,11,469.741647,271.500087,0.431655,1.481481,5,3.978481,1.904762,1.794872,17,6.773945
12007200,45,6377.55,1,4,2,2,11,196.965769,141.085493,1.818182,0.062565,5,0.414346,1.5,2.790698,18,1.322293
12007205,68,1734.69,3,4,2,6,11,247.589299,125.912748,1.428571,1.123596,8,2.136585,1.463415,2.033898,18,4.419803
12007209,106,3316.33,7,4,2,1,11,204.136882,151.299575,0.008033,0.740741,6,1.275203,2.051282,1.935484,18,2.551771
12007213,129,2244.9,7,4,2,6,11,288.257125,156.009335,1.081081,1.355932,6,1.419512,1.886792,2.222222,17,2.63252
12007218,95,2755.1,5,4,2,6,5,144.719705,103.850657,0.588235,2.068966,6,1.901807,2.222222,0.952381,18,2.066667
12007222,45,1530.61,7,4,2,1,6,144.170763,96.546818,0.377358,0.56338,6,0.880522,2.258065,2.153846,17,2.250335
12007231,194,6135.2,7,4,2,1,11,725.760206,459.516866,0.555556,1.846154,5,4.353213,1.481481,1.518987,18,8.28243
12007235,127,1530.61,5,4,2,1,11,221.897613,137.31314,1.492537,0.833333,5,1.654819,0.952381,1.481481,18,4.630422
12007244,157,20408.16,4,7,3,2,11,556.35498,358.42399,1.351351,0.625,6,3.362249,0.857143,2.142857,18,6.57249
12007248,376,1887.76,2,4,2,1,11,541.311789,305.784237,1.25,0.519481,6,2.836546,0.833333,2.033898,18,9.113655
12007261,56,510.2,2,4,2,6,7,219.753979,138.870813,1.071429,1.086957,6,1.552811,1.481481,1.276596,18,2.031827
12007270,63,714.29,3,4,2,1,3,147.593235,103.609407,0.588235,1.012658,6,1.521285,2.051282,1.73913,18,1.40087
12007283,62,0,2,4,2,6,11,223.102546,161.101813,1.408451,0.422535,6,1.160843,0.689655,2.181818,18,1.27741
12007296,141,0,1,7,3,2,7,406.071914,223.744254,1.020408,0.458015,6,2.351406,0.740741,1.818182,18,7.308936
12007300,135,3775.51,5,4,2,1,3,259.048581,151.792219,0.517241,2,5,1.706627,0.909091,1.37931,18,5.958434
12007309,67,714.29,6,4,2,6,8,107.889399,74.430158,0.384615,1.176471,6,0.44321,0.967742,1.538462,18,2.333539
12007313,103,1071.43,8,4,0,6,8,322.938716,210.263077,1.126761,0.606061,6,3.349398,1.481481,2,18,3.626004
12007326,92,3188.78,11,4,2,1,11,286.992026,139.068096,0.47619,1.73913,6,1.48755,1.538462,1.22449,17,4.297456
12007348,58,2551.02,4,4,2,1,11,224.515358,174.356772,2.222222,2.051282,9,0.621285,1.290323,1.875,18,2.271888
12007365,195,1530.61,3,4,2,1,12,276.401606,197.16427,0.008035,0.377358,6,0.167671,1.176471,2.553191,18,1.034337
12007378,9,3188.78,1,4,2,1,1,86.616963,99.089622,0.377358,1.666667,4,0.799197,1.666667,1.369863,19,1.194578
12007382,48,2551.02,2,4,2,2,7,112.376997,68.397375,0.952381,1.333333,6,0.738584,1.428571,2.439024,19,1.374201
12007387,34,1887.76,5,4,2,1,21,582.871034,258.055918,1.492537,0.816327,6,3.452778,1.515152,1.875,18,2.890675
12007391,126,714.29,5,7,2,1,2,264.748114,181.496326,2,1.111111,6,2.036514,3.076923,1.935484,18,1.55404
12007400,108,0,5,4,2,1,21,408.111105,253.689859,1.276596,1.395349,6,2.871759,1.851852,2.372881,17,5.510714
12007413,80,12755.1,5,4,3,6,15,210.316576,223.894293,1.098901,0.615385,6,1.846275,2.564103,1.944444,17,2.331373
12007417,57,7908.16,3,4,2,1,9,259.742834,248.580838,1.315789,1.269841,5,2.037037,2.941176,1.967213,18,1.214198
12007426,121,5459.18,8,4,2,6,15,391.976134,376.631041,0.566038,1.311475,4,3.980159,3.030303,2.033898,18,2.870833
12007430,150,4464.29,3,3,2,6,5,313.182607,274.274334,1.132075,3.076923,6,1.573677,2.631579,2.142857,18,2.926786
12007439,53,1530.61,1,4,2,2,14,323.035819,140.383892,0.740741,0.594059,5,3.451829,0.776699,1.724138,18,4.231098
12007443,124,510.2,3,4,2,1,16,418.977445,238.669158,0.004016,0.909091,6,1.405285,2.4,2.372881,17,3.428252
12007465,15,1275.51,4,4,2,1,1,281.677996,176.293533,1.038961,0.506329,6,0.892968,1.632653,2.222222,17,3.839241
12007478,66,1530.61,1,4,2,1,3,90.476332,65.176423,0.006025,1.538462,10,0.262687,2.051282,1.212121,16,0.427363
12007482,88,1530.61,1,4,2,6,18,158.454729,239.840121,0.373832,0.47619,5,0.625203,3,1.975309,16,1.369106
12007491,183,13265.31,2,4,2,6,15,436.113686,265.767269,0.701754,0.784314,6,2.229299,1.333333,2.033898,18,2.699206
12007495,123,1275.51,2,4,3,6,14,472.31342,282.634103,1.73913,0.833333,6,1.974868,2.4,2.1875,17,3.291468
12007517,151,19132.65,5,7,2,2,11,711.418632,439.086581,0.413793,2.641509,4,5.677778,1.764706,2.745098,17,7.166049
12007534,109,10841.84,2,4,2,1,3,266.965971,158.232339,1.818182,1.538462,7,1.298611,1.714286,1.967213,18,1.318254
12007543,89,3265.31,5,4,2,1,7,561.491334,453.180289,3.636364,3.076923,8,1.637451,0.888889,2.372881,17,5.26451
12007569,88,6377.55,5,4,2,6,5,713.98996,300.498463,0.727273,2.028986,4,6.263922,2.424242,1.428571,18,2.833333
12007573,122,1913.27,6,4,2,6,7,308.677058,200.410303,0.506329,1.568627,6,1.967059,2.4,1.363636,18,3.924314
12007582,286,8928.57,4,7,3,2,23,319.197323,190.284402,0.555556,1.111111,5,1.817647,2.153846,2.909091,16,3.039804
12007595,64,3826.53,2,4,2,1,16,460.871356,285.205662,0.597015,1.473684,5,3.506684,0.851064,2.307692,18,5.108645
12007599,167,5102.04,3,4,3,1,20,374.123261,249.926621,0.857143,0.857143,5,3.053922,1.428571,2.333333,17,4.215882
12007612,139,3061.22,4,4,2,1,20,304.449983,272.742667,0.504202,0.784314,6,2.139286,2.564103,3.72093,16,3.544246
12007621,380,31887.76,5,7,3,2,15,811.168935,470.423561,0.833333,1.607143,5,10.975198,1.5625,2.926829,18,6.173016
12007625,66,1530.61,2,4,2,1,20,184.154203,123.895546,2,3.125,8,0.754365,2,2.553191,18,2.324405
12007634,119,6377.55,6,4,3,2,22,743.255656,717.305924,1.5,2.857143,7,7.90754,1.538462,1.558442,18,6.894048
12007647,162,7653.06,6,4,3,1,18,569.13425,342.036209,0.761905,3.243243,5,5.221429,2.051282,2.8,17,7.02684
12007664,93,8622.45,4,4,3,1,15,461.281083,303.7152,3.181818,2.962963,10,2.38268,2.051282,2.258065,17,4.847843
12007677,183,4158.16,6,4,2,1,15,547.99466,482.347853,0.6,2.051282,6,2.67963,3.589744,1.904762,16,3.836706
12007686,199,3622.45,8,7,3,2,10,1015.408965,487.086739,1.052632,2.564103,5,6.018675,2.564103,1.694915,19,5.307631
12007699,21,3520.41,10,4,2,1,16,394.402548,240.85409,1.25,1.025641,6,2.230588,3.125,1.935484,18,4.022745
12007703,40,3545.92,3,4,2,1,17,151.943168,108.294756,1.538462,1.714286,10,0.59975,2.758621,3.72093,16,0.994314
12007725,92,714.29,4,4,2,1,17,474.773177,252.575496,2.222222,2.553191,7,3.215882,1.860465,2.5,16,3.805686
12007738,79,10204.08,4,4,3,6,16,210.918682,150.958703,0.719424,1,6,2.048291,3.589744,1.73913,18,2.407906
12007742,27,2551.02,2,4,2,6,7,469.21963,316.510848,0.97561,0.701754,6,1.753498,2.5,3.773585,14,2.707819
12007751,104,714.29,4,4,2,1,18,437.758768,283.694326,0.006025,0.727273,5,2.077183,1.6,2.153846,17,4.616468
12007759,34,3163.27,3,4,2,1,5,264.274616,143.253818,3.333333,2.222222,10,1.659554,2.222222,1.518987,18,2.438095
12007820,28,0,0,4,2,4,7,584.607716,346.64418,2.5,2.333333,6,2.806667,3.018868,3.636364,20,2.289804
12007842,108,3826.53,2,4,2,1,12,335.462062,212.164101,0.677966,0.909091,5,4.351423,2.4,2.083333,19,3.393659
12007846,30,5102.04,3,4,2,1,20,262.321829,160.427416,1.369863,0.47619,6,3.271545,2.222222,2.068966,18,3.605081
12007868,35,25510.2,2,7,3,2,18,373.325139,270.855695,1.558442,1.666667,7,2.001004,4.666667,2.5,18,3.268273
12007876,64,10204.08,4,7,3,2,15,411.58666,219.277205,0.925926,0.816327,6,3.059839,1.428571,2.051282,20,2.778715
12007885,48,8928.57,4,7,3,2,17,478.675295,204.752146,0.819672,2.790698,6,5.056225,4,1.724138,19,6.800803
12007889,54,38265.31,2,7,3,2,17,332.144596,176.205886,0.517241,1.538462,6,1.71245,2.5,1.95122,20,3.526506
12007902,59,12755.1,2,7,3,6,12,629.669401,281.663203,0.610687,3.157895,6,9.337751,2.580645,2.12766,19,5.507631
12007907,58,38265.31,4,5,3,2,10,637.584584,333.121457,1.492537,2.5,7,9.512851,1.428571,2.380952,19,5.565261
12007911,65,6377.55,2,7,3,2,7,388.677841,212.365082,0.842105,2.051282,6,4.043976,2.564103,1.960784,19,4.985141
12007920,48,3826.53,4,7,3,2,12,822.972902,522.280177,0.892857,2.702703,7,6.044375,3.157895,2.926829,18,8.846667
12007933,53,2551.02,2,7,3,2,3,555.129595,215.382818,1.126761,1.111111,6,6.858233,2.307692,1.724138,19,7.186747
12007946,96,26785.71,1,7,3,2,14,273.94629,149.583073,1.066667,0.8,5,2.98755,1.515152,1.587302,19,4.197189
12007950,81,637.76,4,7,3,2,24,527.703373,256.48346,1.95122,4.102564,9,4.617606,2.962963,2.051282,20,3.521596
12007963,98,11479.59,0,7,3,2,17,289.623026,160.125612,0.666667,1.333333,6,2.384137,1.038961,2.181818,18,4.179518
12007972,78,10204.08,2,7,3,2,5,481.589036,254.677989,0.008033,1.333333,5,3.045984,1.639344,1.923077,19,4.957831
12007976,55,12755.1,1,7,3,2,9,155.017124,112.117539,1.515152,0.958084,6,2.701807,1.157025,2.051282,20,2.204418
12008011,42,9540.82,6,7,3,1,17,542.710108,380.36234,0.674157,4.680851,6,7.569277,1.212121,2.264151,18,4.925703
12008015,48,13112.24,4,7,3,2,6,191.867916,193.315402,1.081081,1.538462,6,1.285743,4.347826,1.587302,19,2.297992
12008019,66,12755.1,5,4,3,2,13,455.866133,334.772461,3.333333,5,9,3.248594,1.6,2.926829,18,4.872691
12008024,55,11479.59,4,7,3,2,17,430.236211,188.780949,1.428571,3.414634,6,4.090562,3.589744,2.040816,19,5.890964
12008028,56,10204.08,2,7,3,2,17,553.727426,306.385281,0.930233,1.666667,6,5.296988,2.553191,1.37931,22,2.515261
12008032,56,12755.1,3,7,3,2,5,205.468454,143.988252,0.47619,0.666667,5,1.587952,1.538462,1.538462,21,1.075703
12008037,50,10204.08,4,7,3,6,2,667.71262,255.602537,1.960784,2.051282,8,4.938956,4.186047,1.73913,20,8.181325
12008041,55,21683.67,3,7,3,2,6,688.480626,334.724633,0.006025,2.051282,5,0.366667,4.150943,2.564103,19,8.676305
12008050,72,9693.88,3,7,3,2,1,816.644428,308.694456,2.424242,1.83908,6,4.98494,0.704225,3.428571,18,6.329719
12008067,99,25510.2,5,7,3,2,15,198.989355,141.620158,0.427807,2.45614,4,2.601807,4.186047,1.694915,19,2.125904
12008071,56,15306.12,2,7,3,2,13,756.878568,245.285177,1.265823,3.125,7,8.378916,2.564103,1.463415,21,5.364257
12008076,78,25510.2,3,7,3,2,8,386.271006,371.701708,0.677966,1.454545,5,2.662048,1.73913,1.818182,18,4.031928
12008080,78,12755.1,1,7,3,2,17,311.155754,406.440618,1.121495,3.636364,6,3.204418,2,2.051282,14,1.771606
12008089,51,12755.1,3,7,3,2,10,1179.928622,496.578838,1.111111,0.769231,6,7.974498,4.324324,2.051282,20,7.653614
12008119,48,11479.59,3,7,3,6,16,292.360476,220.742349,1.73913,0.512821,5,0.959839,1.176471,1.923077,19,2.254618
12008128,70,19132.65,5,7,3,2,12,696.180992,419.468281,0.980392,1.086957,5,9.814659,1.777778,1.791045,18,6.418876
12008136,48,11275.51,5,7,3,2,18,440.714498,259.025528,3.673469,2,10,2.855221,2.727273,2.727273,18,3.067871
12008141,53,5739.8,4,7,3,6,5,322.794074,149.956172,0.594059,1.016949,6,3.20241,2.051282,2.666667,18,4.660241
12008145,72,5102.04,3,7,3,6,15,693.189845,349.215606,0.714286,1.818182,6,7.408233,4.545455,2.222222,20,5.269478
12008162,56,2551.02,1,7,3,6,6,336.542579,180.114469,1.538462,2.38806,5,4.309638,1.538462,2.564103,17,0.812048
12008171,77,2551.02,2,7,3,2,1,132.720094,55.477274,3.076923,1.320755,8,0.88755,1.315789,1.818182,19,2.179116
12008175,42,17857.14,4,7,3,2,10,180.275278,132.904716,1.22449,1.428571,6,2.575904,2.962963,3.076923,18,1.299197
12008180,49,11096.94,2,7,3,2,15,208.819038,132.752318,0.689655,0.4,6,1.717068,1.315789,2.033898,18,2.734337
12008197,60,15306.12,3,7,3,2,2,562.670285,254.73334,0.967742,1.276596,6,7.501406,1.95122,2.564103,19,6.805422
12008201,44,19132.65,4,7,3,2,18,354.053927,239.005031,1.538462,1.176471,7,3.112048,1.428571,3.333333,16,3.758616
12008219,192,16581.63,4,7,3,2,17,667.763994,281.501763,1.212121,1.212121,6,4.215663,1.538462,2.727273,18,6.557229
12008232,144,6377.55,0,5,3,2,18,334.534168,166.208819,1.935484,1.714286,4,1.976707,1.304348,2.5,18,2.89739
12008236,75,11479.59,5,7,3,2,17,425.351139,213.153196,1.355932,0.888889,6,2.208233,3.076923,2.285714,20,4.686948
12008240,65,11479.59,3,7,3,2,18,541.044334,249.351734,0.761905,1.702128,6,3.601807,1.538462,2.325581,19,5.732329
12008245,59,1530.61,0,4,3,6,30,710.925609,390.107973,2.777778,2.142857,10,2.96565,2.962963,1.639344,19,5.005285
12008258,83,4540.82,5,4,3,6,40,1310.305434,576.488026,2.5,3.448276,9,8.116667,4.210526,1.851852,17,7.247154
12008262,59,1275.51,5,4,3,7,48,739.035337,345.636658,2.857143,1.754386,9,2.548984,1.052632,2.857143,18,6.062114
12008266,86,7653.06,7,4,3,6,43,1481.922373,621.708762,1.777778,2.253521,5,10.884424,1.794872,2.564103,19,12.692147
12008288,63,15306.12,5,4,3,6,29,807.786676,428.971352,0.860215,1.230769,5,9.426587,3.225806,2.727273,18,6.633175
12008301,59,10714.29,4,0,3,6,30,358.486451,224.471243,1.034483,0.714286,6,3.207738,3.414634,1.038961,20,4.412302
12008310,169,21683.67,5,7,3,2,35,745.720374,392.697403,0.761905,2.580645,6,6.581504,2.372881,1.19403,20,10.642073
12008314,59,5446.43,4,4,3,6,49,481.818097,309.60069,2.173913,2,8,2.295713,3.870968,2.564103,19,3.380447
12008318,82,1530.61,5,4,3,2,20,883.524404,440.791947,0.530973,1.363636,6,11.793699,1.428571,1.818182,19,9.492805
12008327,83,7653.06,2,7,3,2,26,313.345831,202.411581,1.794872,3.589744,8,3.837644,2.051282,2.666667,18,3.196706
12008336,59,2244.9,6,4,3,6,40,332.765325,284.646341,0.787402,0.083507,6,2.50061,3.589744,2.790698,18,1.644512
12008344,59,12755.1,5,4,3,6,40,490.679125,240.557821,0.495868,0.731707,5,2.535772,2.727273,3.333333,19,4.896138
12008349,55,1530.61,3,0,3,1,25,604.65763,344.743266,0.84507,1.538462,6,3.874008,2.222222,3.75,18,4.650794
12008353,57,8928.57,1,0,3,1,40,288.809884,196.519601,0.006024,0.062565,7,0.543849,2.553191,3.076923,17,1.705754
12008357,182,9577.81,6,4,3,1,10,1071.361239,445.70207,1.111111,1.304348,6,5.55496,2.564103,2.564103,19,7.340476
12008362,96,1530.61,6,7,3,6,30,852.961968,306.814061,1.764706,4,8,7.858049,2.564103,2.040816,19,11.235772
12008366,96,14285.71,2,4,3,6,21,516.462526,398.263416,0.967742,0.857143,5,5.051626,2.608696,1.643836,18,6.141707
12008379,46,2295.92,4,4,3,6,47,600.76244,366.378411,1.428571,1.25,7,2.147024,2.5,2.44898,18,4.633571
12008392,59,3188.78,5,5,3,0,25,479.594169,282.030436,2.666667,3.703704,8,3.458452,2.222222,2.5,18,5.260794
12008396,59,1785.71,1,4,3,6,4,405.520456,199.3964,2.592593,3.636364,10,4.15873,3,2.790698,18,3.19254
12008401,72,1913.27,5,0,3,6,30,1513.441608,1323.764006,2.545455,2.564103,7,6.745635,2.692308,2.105263,18,16.158333
12008409,59,5178.57,4,0,3,6,30,780.431557,728.629064,0.567376,1.333333,4,4.675397,2.051282,1.587302,18,5.684722
12008427,59,17857.14,2,0,3,6,20,289.554231,174.592512,0.987654,0.47619,7,2.261111,2.380952,1.333333,21,3.880952
12008440,58,3061.22,3,4,3,6,40,619.177023,315.035644,2.12766,2.727273,8,4.594494,2.5,3.076923,18,5.208618
12008448,61,714.29,4,4,3,2,30,620.994791,381.341253,0.598802,0.869565,6,7.202439,2.857143,1.568627,20,3.981504
12008453,59,0,1,4,3,6,40,497.750665,354.674652,1.587302,3.333333,9,2.447561,1.935484,3.030303,19,5.633537
12008461,59,18954.08,11,4,3,2,25,775.205382,396.027602,1.098901,3.589744,7,3.840244,3.076923,2.941176,19,6.226219
12008466,56,1530.61,0,0,3,6,26,820.351593,492.989952,2.222222,2.608696,7,2.91749,3.888889,1.428571,20,6.321605
12008474,45,14030.61,9,0,3,6,26,738.859719,504.112921,1.290323,2.051282,8,3.349206,1.538462,2.857143,18,4.426389
12008479,49,9285.71,3,7,3,6,45,1008.84243,449.846948,1.785714,2.857143,9,9.182918,2.941176,2.926829,18,11.108135
12008505,104,6377.55,3,7,3,6,25,414.581761,233.51037,1.090909,1.333333,9,4.699205,1.632653,2.285714,20,3.584571
12008531,59,2244.9,8,4,3,6,26,799.008499,419.852558,2.222222,1.538462,6,4.032341,3.636364,1.034483,21,7.612302
12008570,58,1913.27,3,0,3,7,30,385.004775,232.326281,1.428571,2.564103,6,0.556426,3.478261,2.44898,18,2.145221
12008583,61,1530.61,1,4,3,6,27,265.682409,161.538736,1.666667,3.414634,9,2.179419,1.290323,2.45614,17,1.706151
12008600,76,7653.06,4,4,3,2,30,895.182667,371.770967,1,0.677966,6,12.458532,2.5,1.846154,18,10.337222
12008609,101,13112.24,4,7,3,6,30,1653.184468,686.195313,1.204819,2.295082,6,11.851984,2.5,1.538462,21,10.902381
12008626,145,4846.94,9,4,2,1,20,125.439299,139.984798,1.875,2.222222,6,1.51715,3,1.408451,19,1.559662
12008635,124,1071.43,5,4,2,1,20,1083.410239,367.378099,1.149425,2.95082,7,9.523077,2.564103,1.568627,20,9.827279
12008639,105,5102.04,2,4,2,1,20,181.466222,130.219081,1.538462,1.904762,5,0.412607,1.052632,0.645161,16,0.47265
12008643,238,9668.37,5,4,2,1,20,329.019672,229.982288,0.457143,0.697674,4,1.964316,0.722892,1.690141,18,3.146225
12008648,126,4183.67,4,4,2,1,20,191.509203,136.348359,2.5,2.105263,10,1.663986,2.564103,2.307692,18,2.606282
12008661,95,2295.92,3,4,2,6,20,283.522174,188.627245,0.416667,0.4,3,1.512222,0.57971,1.639344,19,4.217889
12008669,60,1887.76,1,4,2,6,20,198.16319,132.709543,0.405405,0.769231,6,1.089556,3.076923,2.608696,18,0.806844
12008674,150,1428.57,7,4,2,1,20,171.863266,122.143652,0.37037,0.888889,6,1.136287,2.222222,1.492537,19,2.845886
12008678,23,1887.76,2,4,2,5,20,348.091321,165.640827,1.263158,2.857143,8,4.035865,2.083333,2.033898,18,5.924177
12008691,85,1887.76,2,4,2,6,20,430.867572,217.988259,1.298701,1.754386,6,3.445085,1.333333,1.875,18,3.554444
12008700,124,1530.61,1,4,2,1,20,161.073843,107.301669,1.923077,0.816327,10,0.904507,1.025641,1.875,18,1.780342
